CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0	
135701	101.000	202.000	303.000	404.000	171.000	0.000	0	0	
135702	101.000	202.000	303.000	404.000	172.000	0.000	0	0	
135703	101.000	202.000	303.000	404.000	173.000	0.000	0	0	
135704	101.000	202.000	303.000	404.000	174.000	0.000	0	0	
135705	101.000	202.000	303.000	404.000	175.000	0.000	0	0	
135706	101.000	202.000	303.000	404.000	176.000	0.000	0	0	
135707	101.000	202.000	303.000	404.000	177.000	0.000	0	0	
135708	101.000	202.000	303.000	404.000	178.000	0.000	0	0	
135709	101.000	202.000	303.000	404.000	179.000	0.000	0	0	
135710	101.000	202.000	303.000	404.000	180.000	0.000	0	0	
135711	101.000	202.000	303.000	404.000	181.000	0.000	0	0	
135712	101.000	202.000	303.000	404.000	182.000	0.000	0	0	
135713	101.000	202.000	303.000	404.000	183.000	0.000	0	0	
135714	101.000	202.000	303.000	404.000	184.000	0.000	0	0	
135715	101.000	202.000	303.000	404.000	185.000	0.000	0	0	
135716	101.000	202.000	303.000	404.000	186.000	0.000	0	0	
135717	101.000	202.000	303.000	404.000	187.000	0.000	0	0	
135718	101.000	202.000	303.000	404.000	188.000	0.000	0	0	
135719	101.000	202.000	303.000	404.000	189.000	0.000	0	0	
135720	101.000	202.000	303.000	404.000	190.000	0.000	0	0	
135721	101.000	202.000	303.000	404.000	191.000	0.000	0	0	
135722	101.000	202.000	303.000	404.000	192.000	0.000	0	0	
135723	101.000	202.000	303.000	404.000	193.000	0.000	0	0	
135724	101.000	202.000	303.000	404.000	194.000	0.000	0	0	
135725	101.000	202.000	303.000	404.000	195.000	0.000	0	0	
135726	101.000	202.000	303.000	404.000	196.000	0.000	0	0	
135727	101.000	202.000	303.000	404.000	197.000	0.000	0	0	
135728	101.000	202.000	303.000	404.000	198.000	0.000	0	0	
135729	101.000	202.000	303.000	404.000	199.000	0.000	0	0	
135730	101.000	202.000	303.000	404.000	200.000	0.000	0	0	
135731	101.000	202.000	303.000	404.000	201.000	0.000	0	0	
135732	101.000	202.000	303.000	404.000	202.000	0.000	0	0	
135733	101.000	202.000	303.000	404.000	203.000	0.000	0	0	
135734	101.000	202.000	303.000	404.000	204.000	0.000	0	0	
135735	101.000	202.000	303.000	404.000	205.000	0.000	0	0	
135736	101.000	202.000	303.000	404.000	206.000	0.000	0	0	
135737	101.000	202.000	303.000	404.000	207.000	0.000	0	0	
135738	101.000	202.000	303.000	404.000	208.000	0.000	0	0	
135739	101.000	202.000	303.000	404.000	209.000	0.000	0	0	
135740	101.000	202.000	303.000	404.000	210.000	0.000	0	0	
135741	101.000	202.000	303.000	404.000	211.000	0.000	0	0	
135742	101.000	202.000	303.000	404.000	212.000	0.000	0	0	
135743	101.000	202.000	303.000	404.000	213.000	0.000	0	0	
135744	101.000	202.000	303.000	404.000	214.000	0.000	0	0	
135745	101.000	202.000	303.000	404.000	215.000	0.000	0	0	
135746	101.000	202.000	303.000	404.000	216.000	0.000	0	0	
135747	101.000	202.000	303.000	404.000	217.000	0.000	0	0	
135748	101.000	202.000	303.000	404.000	218.000	0.000	0	0	
135749	101.000	202.000	303.000	404.000	219.000	0.000	0	0	
135750	101.000	202.000	303.000	404.000	220.000	0.000	0	0	
135751	101.000	202.000	303.000	404.000	221.000	0.000	0	0	
135752	101.000	202.000	303.000	404.000	222.000	0.000	0	0	
135753	101.000	202.000	303.000	404.000	223.000	0.000	0	0	
135754	101.000	202.000	303.000	404.000	224.000	0.000	0	0	
135755	101.000	202.000	303.000	404.000	225.000	0.000	0	0	
135756	101.000	202.000	303.000	404.000	226.000	0.000	0	0	
135757	101.000	202.000	303.000	404.000	227.000	0.000	0	0	
135758	101.000	202.000	303.000	404.000	228.000	0.000	0	0	
135759	101.000	202.000	303.000	404.000	229.000	0.000	0	0	
135760	101.000	202.000	303.000	404.000	230.000	0.000	0	0	
135761	101.000	202.000	303.000	404.000	231.000	0.000	0	0	
135762	101.000	202.000	303.000	404.000	232.000	0.000	0	0	
135763	101.000	202.000	303.000	404.000	233.000	0.000	0	0	
135764	101.000	202.000	303.000	404.000	234.000	0.000	0	0	
135765	101.000	202.000	303.000	404.000	235.000	0.000	0	0	
135766	101.000	202.000	303.000	404.000	236.000	0.000	0	0	
135767	101.000	202.000	303.000	404.000	237.000	0.000	0	0	
135768	101.000	202.000	303.000	404.000	238.000	0.000	0	0	
135769	101.000	202.000	303.000	404.000	239.000	0.000	0	0	
135770	101.000	202.000	303.000	404.000	240.000	0.000	0	0	
135771	101.000	202.000	303.000	404.000	241.000	0.000	0	0	
135772	101.000	202.000	303.000	404.000	242.000	0.000	0	0	
135773	101.000	202.000	303.000	404.000	243.000	0.000	0	0	
135774	101.000	202.000	303.000	404.000	244.000	0.000	0	0	
135775	101.000	202.000	303.000	404.000	245.000	0.000	0	0	
135776	101.000	202.000	303.000	404.000	246.000	0.000	0	0	
135777	101.000	202.000	303.000	404.000	247.000	0.000	0	0	
135778	101.000	202.000	303.000	404.000	248.000	0.000	0	0	
135779	101.000	202.000	303.000	404.000	249.000	0.000	0	0	
135780	101.000	202.000	303.000	404.000	250.000	0.000	0	0	
135781	101.000	202.000	303.000	404.000	251.000	0.000	0	0	
135782	101.000	202.000	303.000	404.000	252.000	0.000	0	0	
135783	101.000	202.000	303.000	404.000	253.000	0.000	0	0	
135784	101.000	202.000	303.000	404.000	254.000	0.000	0	0	
135785	101.000	202.000	303.000	404.000	255.000	0.000	0	0	
135786	101.000	202.000	303.000	404.000	256.000	0.000	0	0	
135787	101.000	202.000	303.000	404.000	257.000	0.000	0	0	
135788	101.000	202.000	303.000	404.000	258.000	0.000	0	0	
135789	101.000	202.000	303.000	404.000	259.000	0.000	0	0	
135790	101.000	202.000	303.000	404.000	260.000	0.000	0	0	
135791	101.000	202.000	303.000	404.000	261.000	0.000	0	0	
135792	101.000	202.000	303.000	404.000	262.000	0.000	0	0	
135793	101.000	202.000	303.000	404.000	263.000	0.000	0	0	
135794	101.000	202.000	303.000	404.000	264.000	0.000	0	0	
135795	101.000	202.000	303.000	404.000	265.000	0.000	0	0	
135796	101.000	202.000	303.000	404.000	266.000	0.000	0	0	
135797	101.000	202.000	303.000	404.000	267.000	0.000	0	0	
135798	101.000	202.000	303.000	404.000	268.000	0.000	0	0	
135799	101.000	202.000	303.000	404.000	269.000	0.000	0	0	
135800	101.000	202.000	303.000	404.000	270.000	0.000	0	0	
135801	101.000	202.000	303.000	404.000	271.000	0.000	0	0	
135802	101.000	202.000	303.000	404.000	272.000	0.000	0	0	
135803	101.000	202.000	303.000	404.000	273.000	0.000	0	0	
135804	101.000	202.000	303.000	404.000	274.000	0.000	0	0	
135805	101.000	202.000	303.000	404.000	275.000	0.000	0	0	
135806	101.000	202.000	303.000	404.000	276.000	0.000	0	0	
135807	101.000	202.000	303.000	404.000	277.000	0.000	0	0	
135808	101.000	202.000	303.000	404.000	278.000	0.000	0	0	
135809	101.000	202.000	303.000	404.000	279.000	0.000	0	0	
135810	101.000	202.000	303.000	404.000	280.000	0.000	0	0	
135811	101.000	202.000	303.000	404.000	281.000	0.000	0	0	
135812	101.000	202.000	303.000	404.000	282.000	0.000	0	0	
135813	101.000	202.000	303.000	404.000	283.000	0.000	0	0	
135814	101.000	202.000	303.000	404.000	284.000	0.000	0	0	
135815	101.000	202.000	303.000	404.000	285.000	0.000	0	0	
135816	101.000	202.000	303.000	404.000	286.000	0.000	0	0	
135817	101.000	202.000	303.000	404.000	287.000	0.000	0	0	
135818	101.000	202.000	303.000	404.000	288.000	0.000	0	0	
135819	101.000	202.000	303.000	404.000	289.000	0.000	0	0	
135820	101.000	202.000	303.000	404.000	290.000	0.000	0	0	
135821	101.000	202.000	303.000	404.000	291.000	0.000	0	0	
135822	101.000	202.000	303.000	404.000	292.000	0.000	0	0	
135823	101.000	202.000	303.000	404.000	293.000	0.000	0	0	
135824	101.000	202.000	303.000	404.000	294.000	0.000	0	0	
135825	101.000	202.000	303.000	404.000	295.000	0.000	0	0	
135826	101.000	202.000	303.000	404.000	296.000	0.000	0	0	
135827	101.000	202.000	303.000	404.000	297.000	0.000	0	0	
135828	101.000	202.000	303.000	404.000	298.000	0.000	0	0	
135829	101.000	202.000	303.000	404.000	299.000	0.000	0	0	
135830	101.000	202.000	303.000	404.000	300.000	0.000	0	0	
135831	101.000	202.000	303.000	404.000	301.000	0.000	0	0	
135832	101.000	202.000	303.000	404.000	302.000	0.000	0	0	
135833	101.000	202.000	303.000	404.000	303.000	0.000	0	0	
135834	101.000	202.000	303.000	404.000	304.000	0.000	0	0	
135835	101.000	202.000	303.000	404.000	305.000	0.000	0	0	
135836	101.000	202.000	303.000	404.000	306.000	0.000	0	0	
135837	101.000	202.000	303.000	404.000	307.000	0.000	0	0	
135838	101.000	202.000	303.000	404.000	308.000	0.000	0	0	
135839	101.000	202.000	303.000	404.000	309.000	0.000	0	0	
135840	101.000	202.000	303.000	404.000	310.000	0.000	0	0	
135841	101.000	202.000	303.000	404.000	311.000	0.000	0	0	
135842	101.000	202.000	303.000	404.000	312.000	0.000	0	0	
135843	101.000	202.000	303.000	404.000	313.000	0.000	0	0	
135844	101.000	202.000	303.000	404.000	314.000	0.000	0	0	
135845	101.000	202.000	303.000	404.000	315.000	0.000	0	0	
135846	101.000	202.000	303.000	404.000	316.000	0.000	0	0	
135847	101.000	202.000	303.000	404.000	317.000	0.000	0	0	
135848	101.000	202.000	303.000	404.000	318.000	0.000	0	0	
135849	101.000	202.000	303.000	404.000	319.000	0.000	0	0	
135850	101.000	202.000	303.000	404.000	320.000	0.000	0	0	
135851	101.000	202.000	303.000	404.000	321.000	0.000	0	0	
135852	101.000	202.000	303.000	404.000	322.000	0.000	0	0	
135853	101.000	202.000	303.000	404.000	323.000	0.000	0	0	
135854	101.000	202.000	303.000	404.000	324.000	0.000	0	0	
135855	101.000	202.000	303.000	404.000	325.000	0.000	0	0	
135856	101.000	202.000	303.000	404.000	326.000	0.000	0	0	
135857	101.000	202.000	303.000	404.000	327.000	0.000	0	0	
135858	101.000	202.000	303.000	404.000	328.000	0.000	0	0	
135859	101.000	202.000	303.000	404.000	329.000	0.000	0	0	
135860	101.000	202.000	303.000	404.000	330.000	0.000	0	0	
135861	101.000	202.000	303.000	404.000	331.000	0.000	0	0	
135862	101.000	202.000	303.000	404.000	332.000	0.000	0	0	
135863	101.000	202.000	303.000	404.000	333.000	0.000	0	0	
135864	101.000	202.000	303.000	404.000	334.000	0.000	0	0	
135865	101.000	202.000	303.000	404.000	335.000	0.000	0	0	
135866	101.000	202.000	303.000	404.000	336.000	0.000	0	0	
135867	101.000	202.000	303.000	404.000	337.000	0.000	0	0	
135868	101.000	202.000	303.000	404.000	338.000	0.000	0	0	
135869	101.000	202.000	303.000	404.000	339.000	0.000	0	0	
135870	101.000	202.000	303.000	404.000	340.000	0.000	0	0	
135871	101.000	202.000	303.000	404.000	341.000	0.000	0	0	
135872	101.000	202.000	303.000	404.000	342.000	0.000	0	0	
135873	101.000	202.000	303.000	404.000	343.000	0.000	0	0	
135874	101.000	202.000	303.000	404.000	344.000	0.000	0	0	
135875	101.000	202.000	303.000	404.000	345.000	0.000	0	0	
135876	101.000	202.000	303.000	404.000	346.000	0.000	0	0	
135877	101.000	202.000	303.000	404.000	347.000	0.000	0	0	
135878	101.000	202.000	303.000	404.000	348.000	0.000	0	0	
135879	101.000	202.000	303.000	404.000	349.000	0.000	0	0	
135880	101.000	202.000	303.000	404.000	350.000	0.000	0	0	
135881	101.000	202.000	303.000	404.000	351.000	0.000	0	0	
135882	101.000	202.000	303.000	404.000	352.000	0.000	0	0	
135883	101.000	202.000	303.000	404.000	353.000	0.000	0	0	
135884	101.000	202.000	303.000	404.000	354.000	0.000	0	0	
135885	101.000	202.000	303.000	404.000	355.000	0.000	0	0	
135886	101.000	202.000	303.000	404.000	356.000	0.000	0	0	
135887	101.000	202.000	303.000	404.000	357.000	0.000	0	0	
135888	101.000	202.000	303.000	404.000	358.000	0.000	0	0	
135889	101.000	202.000	303.000	404.000	359.000	0.000	0	0	
135890	101.000	202.000	303.000	404.000	360.000	0.000	0	0	
135891	101.000	202.000	303.000	404.000	361.000	0.000	0	0	
135892	101.000	202.000	303.000	404.000	362.000	0.000	0	0	
135893	101.000	202.000	303.000	404.000	363.000	0.000	0	0	
135894	101.000	202.000	303.000	404.000	364.000	0.000	0	0	
135895	101.000	202.000	303.000	404.000	365.000	0.000	0	0	
135896	101.000	202.000	303.000	404.000	366.000	0.000	0	0	
135897	101.000	202.000	303.000	404.000	367.000	0.000	0	0	
135898	101.000	202.000	303.000	404.000	368.000	0.000	0	0	
135899	101.000	202.000	303.000	404.000	369.000	0.000	0	0	
135900	101.000	202.000	303.000	404.000	370.000	0.000	0	0	
135901	101.000	202.000	303.000	404.000	371.000	0.000	0	0	
135902	101.000	202.000	303.000	404.000	372.000	0.000	0	0	
135903	101.000	202.000	303.000	404.000	373.000	0.000	0	0	
135904	101.000	202.000	303.000	404.000	374.000	0.000	0	0	
135905	101.000	202.000	303.000	404.000	375.000	0.000	0	0	
135906	101.000	202.000	303.000	404.000	376.000	0.000	0	0	
135907	101.000	202.000	303.000	404.000	377.000	0.000	0	0	
135908	101.000	202.000	303.000	404.000	378.000	0.000	0	0	
135909	101.000	202.000	303.000	404.000	379.000	0.000	0	0	
135910	101.000	202.000	303.000	404.000	380.000	0.000	0	0	
135911	101.000	202.000	303.000	404.000	381.000	0.000	0	0	
135912	101.000	202.000	303.000	404.000	382.000	0.000	0	0	
135913	101.000	202.000	303.000	404.000	383.000	0.000	0	0	
135914	101.000	202.000	303.000	404.000	384.000	0.000	0	0	
135915	101.000	202.000	303.000	404.000	385.000	0.000	0	0	
135916	101.000	202.000	303.000	404.000	386.000	0.000	0	0	
135917	101.000	202.000	303.000	404.000	387.000	0.000	0	0	
135918	101.000	202.000	303.000	404.000	388.000	0.000	0	0	
135919	101.000	202.000	303.000	404.000	389.000	0.000	0	0	
135920	101.000	202.000	303.000	404.000	390.000	0.000	0	0	
135921	101.000	202.000	303.000	404.000	391.000	0.000	0	0	
135922	101.000	202.000	303.000	404.000	392.000	0.000	0	0	
135923	101.000	202.000	303.000	404.000	393.000	0.000	0	0	
135924	101.000	202.000	303.000	404.000	394.000	0.000	0	0	
135925	101.000	202.000	303.000	404.000	395.000	0.000	0	0	
135926	101.000	202.000	303.000	404.000	396.000	0.000	0	0	
135927	101.000	202.000	303.000	404.000	397.000	0.000	0	0	
135928	101.000	202.000	303.000	404.000	398.000	0.000	0	0	
135929	101.000	202.000	303.000	404.000	399.000	0.000	0	0	
135930	101.000	202.000	303.000	404.000	400.000	0.000	0	0	
135931	101.000	202.000	303.000	404.000	401.000	0.000	0	0	
135932	101.000	202.000	303.000	404.000	402.000	0.000	0	0	
135933	101.000	202.000	303.000	404.000	403.000	0.000	0	0	
135934	101.000	202.000	303.000	404.000	404.000	0.000	0	0	
135935	101.000	202.000	303.000	404.000	405.000	0.000	0	0	
135936	101.000	202.000	303.000	404.000	406.000	0.000	0	0	
135937	101.000	202.000	303.000	404.000	407.000	0.000	0	0	
135938	101.000	202.000	303.000	404.000	408.000	0.000	0	0	
135939	101.000	202.000	303.000	404.000	409.000	0.000	0	0	
135940	101.000	202.000	303.000	404.000	410.000	0.000	0	0	
135941	101.000	202.000	303.000	404.000	411.000	0.000	0	0	
135942	101.000	202.000	303.000	404.000	412.000	0.000	0	0	
135943	101.000	202.000	303.000	404.000	413.000	0.000	0	0	
135944	101.000	202.000	303.000	404.000	414.000	0.000	0	0	
135945	101.000	202.000	303.000	404.000	415.000	0.000	0	0	
135946	101.000	202.000	303.000	404.000	416.000	0.000	0	0	
135947	101.000	202.000	303.000	404.000	417.000	0.000	0	0	
135948	101.000	202.000	303.000	404.000	418.000	0.000	0	0	
135949	101.000	202.000	303.000	404.000	419.000	0.000	0	0	
135950	101.000	202.000	303.000	404.000	420.000	0.000	0	0	
135951	101.000	202.000	303.000	404.000	421.000	0.000	0	0	
135952	101.000	202.000	303.000	404.000	422.000	0.000	0	0	
135953	101.000	202.000	303.000	404.000	423.000	0.000	0	0	
135954	101.000	202.000	303.000	404.000	424.000	0.000	0	0	
135955	101.000	202.000	303.000	404.000	425.000	0.000	0	0	
135956	101.000	202.000	303.000	404.000	426.000	0.000	0	0	
135957	101.000	202.000	303.000	404.000	427.000	0.000	0	0	
135958	101.000	202.000	303.000	404.000	428.000	0.000	0	0	
135959	101.000	202.000	303.000	404.000	429.000	0.000	0	0	
135960	101.000	202.000	303.000	404.000	430.000	0.000	0	0	
135961	101.000	202.000	303.000	404.000	431.000	0.000	0	0	
135962	101.000	202.000	303.000	404.000	432.000	0.000	0	0	
135963	101.000	202.000	303.000	404.000	433.000	0.000	0	0	
135964	101.000	202.000	303.000	404.000	434.000	0.000	0	0	
135965	101.000	202.000	303.000	404.000	435.000	0.000	0	0	
135966	101.000	202.000	303.000	404.000	436.000	0.000	0	0	
135967	101.000	202.000	303.000	404.000	437.000	0.000	0	0	
135968	101.000	202.000	303.000	404.000	438.000	0.000	0	0	
135969	101.000	202.000	303.000	404.000	439.000	0.000	0	0	
135970	101.000	202.000	303.000	404.000	440.000	0.000	0	0	
135971	101.000	202.000	303.000	404.000	441.000	0.000	0	0	
135972	101.000	202.000	303.000	404.000	442.000	0.000	0	0	
135973	101.000	202.000	303.000	404.000	443.000	0.000	0	0	
135974	101.000	202.000	303.000	404.000	444.000	0.000	0	0	
135975	101.000	202.000	303.000	404.000	445.000	0.000	0	0	
135976	101.000	202.000	303.000	404.000	446.000	0.000	0	0	
135977	101.000	202.000	303.000	404.000	447.000	0.000	0	0	
135978	101.000	202.000	303.000	404.000	448.000	0.000	0	0	
135979	101.000	202.000	303.000	404.000	449.000	0.000	0	0	
135980	101.000	202.000	303.000	404.000	450.000	0.000	0	0	
135981	101.000	202.000	303.000	404.000	451.000	0.000	0	0	
135982	101.000	202.000	303.000	404.000	452.000	0.000	0	0	
135983	101.000	202.000	303.000	404.000	453.000	0.000	0	0	
135984	101.000	202.000	303.000	404.000	454.000	0.000	0	0	
135985	101.000	202.000	303.000	404.000	455.000	0.000	0	0	
135986	101.000	202.000	303.000	404.000	456.000	0.000	0	0	
135987	101.000	202.000	303.000	404.000	456.999	0.000	0	0	
135988	101.000	202.000	303.000	404.000	457.998	0.000	0	0	
135989	101.000	202.000	303.000	404.000	458.994	0.000	0	0	
135990	101.000	202.000	303.000	404.000	459.989	0.000	0	0	
135991	101.000	202.000	303.000	404.000	460.981	0.000	0	0	
135992	101.000	202.000	303.000	404.000	461.970	0.000	0	0	
135993	101.000	202.000	303.000	404.000	462.954	0.000	0	0	
135994	101.000	202.000	303.000	404.000	463.935	0.000	0	0	
135995	101.000	202.000	303.000	404.000	464.911	0.000	0	0	
135996	101.000	202.000	303.000	404.000	465.882	0.000	0	0	
135997	101.000	202.000	303.000	404.000	466.846	0.000	0	0	
135998	101.000	202.000	303.000	404.000	467.805	0.000	0	0	
135999	101.000	202.000	303.000	404.000	468.756	0.000	0	0	
136000	101.000	202.000	303.000	404.000	469.700	0.000	0	0	
136001	101.000	202.000	303.000	404.000	470.636	0.000	0	0	
136002	101.000	202.000	303.000	404.000	471.563	0.000	0	0	
136003	101.000	202.000	303.000	404.000	472.482	0.000	0	0	
136004	101.000	202.000	303.000	404.000	473.390	0.000	0	0	
136005	101.000	202.000	303.000	404.000	474.289	0.000	0	0	
136006	101.000	202.000	303.000	404.000	475.177	0.000	0	0	
136007	101.000	202.000	303.000	404.000	476.054	0.000	0	0	
136008	101.000	202.000	303.000	404.000	476.918	0.000	0	0	
136009	101.000	202.000	303.000	404.000	477.771	0.000	0	0	
136010	101.000	202.000	303.000	404.000	478.611	0.000	0	0	
136011	101.000	202.000	303.000	404.000	479.438	0.000	0	0	
136012	101.000	202.000	303.000	404.000	480.251	0.000	0	0	
136013	101.000	202.000	303.000	404.000	481.051	0.000	0	0	
136014	101.000	202.000	303.000	404.000	481.838	0.000	0	0	
136015	101.000	202.000	303.000	404.000	482.611	0.000	0	0	
136016	101.000	202.000	303.000	404.000	483.371	0.000	0	0	
136017	101.000	202.000	303.000	404.000	484.118	0.000	0	0	
136018	101.000	202.000	303.000	404.000	484.851	0.000	0	0	
136019	101.000	202.000	303.000	404.000	485.571	0.000	0	0	
136020	101.000	202.000	303.000	404.000	486.278	0.000	0	0	
136021	101.000	202.000	303.000	404.000	486.971	0.000	0	0	
136022	101.000	202.000	303.000	404.000	487.651	0.000	0	0	
136023	101.000	202.000	303.000	404.000	488.318	0.000	0	0	
136024	101.000	202.000	303.000	404.000	488.971	0.000	0	0	
136025	101.000	202.000	303.000	404.000	489.611	0.000	0	0	
136026	101.000	202.000	303.000	404.000	490.238	0.000	0	0	
136027	101.000	202.000	303.000	404.000	490.851	0.000	0	0	
136028	101.000	202.000	303.000	404.000	491.451	0.000	0	0	
136029	101.000	202.000	303.000	404.000	492.038	0.000	0	0	
136030	101.000	202.000	303.000	404.000	492.611	0.000	0	0	
136031	101.000	202.000	303.000	404.000	493.171	0.000	0	0	
136032	101.000	202.000	303.000	404.000	493.718	0.000	0	0	
136033	101.000	202.000	303.000	404.000	494.251	0.000	0	0	
136034	101.000	202.000	303.000	404.000	494.771	0.000	0	0	
136035	101.000	202.000	303.000	404.000	495.278	0.000	0	0	
136036	101.000	202.000	303.000	404.000	495.771	0.000	0	0	
136037	101.000	202.000	303.000	404.000	496.251	0.000	0	0	
136038	101.000	202.000	303.000	404.000	496.718	0.000	0	0	
136039	101.000	202.000	303.000	404.000	497.171	0.000	0	0	
